NonBlockingReadAction.failedExecutionsCount,1775387130938000000,1775387190938000000,0
WriteAction.executionsCount,1775387130938000000,1775387190938000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775387130938000000,1775387190938000000,74
AWTEventQueue.dispatchTimeAvgNs,1775387130938000000,1775387190938000000,132516.08571428573
FlushQueue.executionTimeMaxNs,1775387130938000000,1775387190938000000,634879
FilePageCacheLockFree.totalPagesReadMs,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.heapBytesInUse,1775387130938000000,1775387190938000000,0
FilePageCache.totalPageDisposalsUs,1775387130938000000,1775387190938000000,0
DirectByteBufferAllocator.hits,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1775387130938000000,1775387190938000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775387130938000000,1775387190938000000,466124800
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1775387130938000000,1775387190938000000,120
StorageLockContext.competingThreads.max,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesRequested,1775387130938000000,1775387190938000000,0
StorageLockContext.competingThreads.90P,1775387130938000000,1775387190938000000,0
FilePageCache.capacityInBytes,1775387130938000000,1775387190938000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1775387130938000000,1775387190938000000,0
FilePageCache.pageLoads,1775387130938000000,1775387190938000000,0
FilePageCache.uncachedFileAccess,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1775387130938000000,1775387190938000000,0
FilePageCache.pageHits,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesWriteMs,1775387130938000000,1775387190938000000,0
StreamlinedBlobStorage.recordsAllocated,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalBytesRead,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalBytesRequested,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesWritten,1775387130938000000,1775387190938000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775387130938000000,1775387190938000000,6412
FilePageCacheLockFree.totalHeapBytesAllocated,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1775387130938000000,1775387190938000000,47026
FilePageCacheLockFree.nativeBytesInUse,1775387130938000000,1775387190938000000,532480
StorageLockContext.competingThreads.avg,1775387130938000000,1775387190938000000,0.0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775387130938000000,1775387190938000000,0
